weaponDetailId,WEAPON_ID,WEAPON_TYPE_ID,MANUFACTURE_DETAILS_MAKE,MANUFACTURE_DETAILS_MODEL,MANUFACTURE_DETAILS_SERIAL_NO,BARREL_QUANTITY,BARREL_UNIT,BARREL_VALUE,CALIBRE,MAG_CAP,OVERALL_LENGTH_QUANTITY,OVERALL_LENGTH_UNIT,OVERALL_LENGTH_VALUE,IS_CORRECT,CHANGES,DATE_RETURNED,DETAILS,QUANTITY,IS_MARKED_FOR_TRANSFER,DB_INSERT_DATE,DB_UPDATE_DATE,DB_UPDATE_AGENT,DB_UPDATE_CASE_ID,WEAPON_REGISTRATION_NUMBER,DB_UPDATE_PC_NUMBER,DB_UPDATE_IP_ADDRESS,DB_UPDATE_SESSION_ID,CATEGORY_CHOICE_CODE,ACTION_CHOICE_CODE,TYPE_CHOICE_CODE,DESCRIPTION_CHOICE_CODE
191165308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:45.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:45.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:45.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,05:18.5,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,05:19.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,05:19.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,05:19.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,05:19.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:08.9,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:09.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:09.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:10.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:10.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:49.7,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:49.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:49.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:50.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:50.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42:48.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42:48.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42:48.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42:49.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42:49.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:24.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:24.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:24.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:24.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:25.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00:44.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00:44.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00:44.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165339,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00:45.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165340,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00:45.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:38.9,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:39.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:39.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165344,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:40.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:41.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:10.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:10.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:10.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:11.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:11.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27:57.2,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27:57.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27:57.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27:58.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27:58.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59:52.4,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59:52.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59:52.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59:53.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165360,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59:53.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:30.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:30.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:30.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:30.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:30.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34:31.4,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34:31.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34:31.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34:32.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34:32.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17:59.2,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17:59.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17:59.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:00.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:00.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:58.5,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:58.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:58.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:59.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:59.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53:43.7,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53:44.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53:44.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53:44.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53:44.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:22.4,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:22.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:22.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:23.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:17.5,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:17.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:17.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:18.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16:41.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16:41.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16:41.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16:41.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16:41.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49:59.8,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:00.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:00.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:00.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,06:01.5,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,06:01.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,06:01.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,06:02.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10:28.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10:28.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10:28.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10:28.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15:40.4,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15:40.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15:40.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
